йЫДИЙЭР DSLAM;EMS DSLAM Name;╪МОЛА DSLAM;DSLAM Uplink Port;╪МОЛА еНОПКИСЛОЩ еПЭЛЕМОУ Hop;тЩПОР еНОПКИСЛОЩ еПЭЛЕМОУ Hop;пЭЯТА еПЭЛЕМОУ Hop;TЩПОР пЭЯТАР еПЭЛЕМОУ Hop;йЫДИЙЭР EETT DSLAM;пЕЯИЖщЯЕИА DSLAM;дИАЛщЯИСЛА DSLAM;оМОЛАСъА йщМТЯОУ DSLAM;DSLAM тей;DSLAM ONU;йЫДИЙЭР йщМТЯОУ DSLAM;йЫДИЙЭР EETT еПЭЛЕМОУ Hop;пЕЯИЖщЯЕИА еПЭЛЕМОУ Hop;дИАЛщЯИСЛА еПЭЛЕМОУ Hop;оМОЛАСъА йщМТЯОУ еПЭЛЕМОУ Hop;тей еПЭЛЕМОУ Hop;ONU еПЭЛЕМОУ Hop;йЫДИЙЭР йщМТЯОУ еПЭЛЕМОУ Hop
16609;ATTIC_PSYCHIKO_D_HUA_16609_KV;AATT/PSYH/T046/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether14004;ETSBPrt;63006;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;386;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16610;ATTIC_PSYCHIKO_D_HUA_16610_KV;AATT/PSYH/T105/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13106;ETSBPrt;63008;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;392;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16611;ATTIC_PSYCHIKO_D_HUA_16611_KV;AATT/PSYH/T099/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15110;ETSBPrt;63012;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;406;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16612;ATTIC_PSYCHIKO_D_HUA_16612_KV;AATT/PSYH/T138/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13012;ETSBPrt;63013;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;410;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16613;ATTIC_PSYCHIKO_D_HUA_16613_KV;AATT/PSYH/T072/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13010;ETSBPrt;63036;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;449;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16614;ARTAS_CHELONA_D_HUA_16614_KV;ARTA/ARTA/T034/DS_5603Tv2/001;1;asw-ioa2-helonawimax-3328a;SWTETH;Eth0/0/2;ETHPRT;50061;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001;4374;аята_векыма;50061;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001;4374;аята_векыма
16615;ARTAS_CHRISOPIGI_D_HUA_16615_KV;ARTA/ARTA/T035/DS_5603Tv2/001;1;векыма;CLOUD;вяусопгцг;GENPRT;50032;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001;4381;аята_вяусопгцг; ; ; ; ; ; ; 
16616;ARTAS_KORONISIA_D_HUA_16616_KV;ARTA/ARTA/T045/DS_5603Tv2/001;1;аята в2-wimax1;CLOUD;йОЯЫМГСъА т/с;GENPRT;50043;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001;4375;йояомгсиа; ; ; ; ; ; ; 
16617;FTHIO_LAMIA_D_HUA_16617_KV;FTHI/LAMI/T013/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12000;ETSBPrt;150201;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;141;калиа_ц2R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16618;FTHIO_LAMIA_D_HUA_16618_KV;FTHI/LAMI/T017/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12004;ETSBPrt;150205;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;143;калиа_ц2R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16619;FTHIO_LAMIA_D_HUA_16619_KV;FTHI/LAMI/T014/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12001;ETSBPrt;150202;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;145;калиа_ц3;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16620;FTHIO_LAMIA_D_HUA_16620_KV;FTHI/LAMI/T015/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12002;ETSBPrt;150203;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;147;калиа_ц2R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16621;FTHIO_LAMIA_D_HUA_16621_KV;FTHI/LAMI/T016/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12003;ETSBPrt;150204;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;149;калиа_ц2R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16622;FTHIO_LAMIA_D_HUA_16622_KV;FTHI/LAMI/T018/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12005;ETSBPrt;150211;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;733;калиа_C2 733 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16623;FTHIO_LAMIA_D_HUA_16623_KV;FTHI/LAMI/T019/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12006;ETSBPrt;150212;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;737;калиа_C2 737 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16624;FTHIO_LAMIA_D_HUA_16624_KV;FTHI/LAMI/T020/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12007;ETSBPrt;150213;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;741;калиа_C2 741 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16625;FTHIO_LAMIA_D_HUA_16625_KV;FTHI/LAMI/T021/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12008;ETSBPrt;150214;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;745;калиа_C2 745 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16626;FTHIO_LAMIA_D_HUA_16626_KV;FTHI/LAMI/T022/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12009;ETSBPrt;150215;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;751;калиа_C2 751 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16627;FTHIO_LAMIA_D_HUA_16627_KV;FTHI/LAMI/T023/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12010;ETSBPrt;150216;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;755;калиа_C2 755 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16628;FTHIO_LAMIA_D_HUA_16628_KV;FTHI/LAMI/T024/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12011;ETSBPrt;150217;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;757;калиа_C2 757 L;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16629;FTHIO_LAMIA_D_HUA_16629_KV;FTHI/LAMI/T025/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12100;ETSBPrt;150218;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;763;калиа_C2 763 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16630;FTHIO_LAMIA_D_HUA_16630_KV;FTHI/LAMI/T026/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12110;ETSBPrt;150219;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;769;калиа_C2 769 L;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16631;FTHIO_LAMIA_D_HUA_16631_KV;FTHI/LAMI/T027/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12012;ETSBPrt;150220;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;775;калиа_C2 775 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16632;FTHIO_LAMIA_D_HUA_16632_KV;FTHI/LAMI/T028/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12103;ETSBPrt;150221;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;749;калиа_C2 749 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16633;FTHIO_LAMIA_D_HUA_16633_KV;FTHI/LAMI/T029/DS_5603Tv2/001;6-иАМ;lami-asr9ka;SWTETH;Bundle-Ether12104;ETSBPrt;150222;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;731;калиа_C2 731 R;150058;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302; ;калиа
16634;ATTIC_PSYCHIKO_D_HUA_16634_KV;AATT/PSYH/T123/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15016;ETSBPrt;62937;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;284;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16636;ATTIC_PSYCHIKO_D_HUA_16636_KV;AATT/PSYH/T129/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15100;ETSBPrt;62967;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;341;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16637;ATTIC_PSYCHIKO_D_HUA_16637_KV;AATT/PSYH/T131/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15004;ETSBPrt;62974;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;348;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16638;ATTIC_PSYCHICO_D_HUA_16638_KV;AATT/PSYH/T067/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether14100;ETSBPrt;62976;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;351;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16639;ATTIC_PSYCHIKO_D_HUA_16639_KV;AATT/PSYH/T132/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether14011;ETSBPrt;62977;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;353;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16640;ATTIC_PSYCHIKO_D_HUA_16640_KV;AATT/PSYH/T133/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15010;ETSBPrt;62979;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;355;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16641;ATTIC_PSYCHIKO_D_HUA_16641_KV;AATT/PSYH/T134/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15014;ETSBPrt;62981;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;357;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16642;ATTIC_PSYCHIKO_D_HUA_16642_KV;AATT/PSYH/T086/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether14016;ETSBPrt;62983;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;359;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16643;ATTIC_PSYCHIKO_D_HUA_16643_KV;AATT/PSYH/T085/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13004;ETSBPrt;62988;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;364;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16644;ATTIC_PSYCHIKO_D_HUA_16644_KV;AATT/PSYH/T097/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether12116;ETSBPrt;62995;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;371;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16645;ATTIC_PSYCHIKO_D_HUA_16645_KV;AATT/PSYH/T147/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15116;ETSBPrt;62997;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;373;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16646;ATTIC_PSYCHIKO_D_HUA_16646_KV;AATT/PSYH/T135/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15007;ETSBPrt;63001;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;377;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16647;ATTIC_PSYCHIKO_D_HUA_16647_KV;AATT/PSYH/T136/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15003;ETSBPrt;63002;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;379;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16648;ATTIC_PSYCHIKO_D_HUA_16648_KV;AATT/PSYH/T137/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15101;ETSBPrt;63003;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;381;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16649;ATTIC_PSYCHIKO_D_HUA_16649_KV;AATT/PSYH/T145/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether15105;ETSBPrt;63005;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;383;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16653;ATTIC_PSYCHIKO_D_HUA_16653_KV;AATT/PSYH/T100/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13009;ETSBPrt;63019;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;426;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16654;ATTIC_PSYCHIKO_D_HUA_16654_KV;AATT/PSYH/T101/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13102;ETSBPrt;63020;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;427;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16655;ATTIC_PSYCHIKO_D_HUA_16655_KV;AATT/PSYH/T109/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether12105;ETSBPrt;63021;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;428;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16658;ATTIC_PSYCHIKO_D_HUA_16658_KV;AATT/PSYH/T102/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13007;ETSBPrt;63026;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;433;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16659;ATTIC_PSYCHIKO_D_HUA_16659_KV;AATT/PSYH/T142/DS_5603Tv2/001;6-иАМ;xala-asr9kd;SWTETH;Bundle-Ether12115;ETSBPrt;63028;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;435;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16661;ATTIC_PSYCHIKO_D_HUA_16661_KV;AATT/PSYH/T110/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether12104;ETSBPrt;63031;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;439;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16662;ATTIC_PSYCHIKO_D_HUA_16662_KV;AATT/PSYH/T079/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13003;ETSBPrt;63033;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;442;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16663;ATTIC_PSYCHIKO_D_HUA_16663_KV;AATT/PSYH/T082/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13105;ETSBPrt;63034;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;445;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16664;ATTIC_PSYCHIKO_D_HUA_16664_KV;AATT/PSYH/T081/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13008;ETSBPrt;63035;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;447;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16666;ATTIC_PSYCHIKO_D_HUA_16666_KV;AATT/PSYH/T080/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether13103;ETSBPrt;63038;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;460;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16669;ATTIC_PSYCHIKO_D_HUA_16669_KV;AATT/PSYH/T078/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether12112;ETSBPrt;63041;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;467;ьувийо_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
16670;ATTIC_PSYCHIKO_D_HUA_16670_KV;AATT/PSYH/T111/DS_5603Tv2/001;6-иАМ;xala-asr9kb;SWTETH;Bundle-Ether12114;ETSBPrt;63043;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;472;ьувийо_ц2R;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
